rank,image_id,source,label,logit
727,gaugan/1_fake/000000445722.png,gaugan,1,1.5467648522326676
728,ldm_100/1_fake/szebyvzlqt.png,ldm_100,1,1.546729948576736
729,dalle/1_fake/etiolecymt.png,dalle,1,1.5464400029083265
730,gaugan/1_fake/000000387148.png,gaugan,1,1.54601028834914
731,stylegan/cat/1_fake/086469.png,stylegan,1,1.5453047363002477
732,crn/1_fake/104539_output.png,crn,1,1.543289189463202
733,stylegan/bedroom/1_fake/021377.png,stylegan,1,1.5420578151532056
734,crn/1_fake/103701_output.png,crn,1,1.542040067003748
735,stargan/1_fake/0186.png,stargan,1,1.5396534699567543
736,whichfaceisreal/1_fake/image-2019-02-17_003150.jpeg,whichfaceisreal,1,1.5394264040915555
737,whichfaceisreal/1_fake/image-2019-02-17_023044.jpeg,whichfaceisreal,1,1.5387279144302073
738,imle/1_fake/00104063.png,imle,1,1.5379392781944017
739,gaugan/1_fake/000000085911.png,gaugan,1,1.5368533642585884
740,imle/1_fake/00101392.png,imle,1,1.5350959683521428
741,whichfaceisreal/1_fake/image-2019-02-17_001059.jpeg,whichfaceisreal,1,1.53420959086733
742,stylegan/cat/1_fake/083672.png,stylegan,1,1.5332782296474745
743,imle/1_fake/00103300.png,imle,1,1.5314080660979088
744,whichfaceisreal/1_fake/image-2019-02-17_001942.jpeg,whichfaceisreal,1,1.531304904348778
745,imle/1_fake/00105042.png,imle,1,1.5282354608547268
746,stylegan/car/1_fake/044145.png,stylegan,1,1.5260441916864134
747,ldm_100/1_fake/onojezltok.png,ldm_100,1,1.5244148671071192
748,crn/1_fake/100495_output.png,crn,1,1.5237526216187578
749,imle/1_fake/00101107.png,imle,1,1.523070262412504
750,stylegan/cat/1_fake/095407.png,stylegan,1,1.5229368534577263
751,stylegan2/horse/1_fake/000076.png,stylegan2,1,1.5201132489586762
752,biggan/1_fake/00263248.png,biggan,1,1.5201085893834476
753,whichfaceisreal/1_fake/image-2019-02-17_004353.jpeg,whichfaceisreal,1,1.519515220455152
754,stargan/1_fake/0313.png,stargan,1,1.5192744582404831
755,ldm_100/1_fake/cmuzaenxtt.png,ldm_100,1,1.5189606980693604
756,imle/1_fake/00101618.png,imle,1,1.5185416735812514
757,ldm_200_cfg/1_fake/likeehktbp.png,ldm_200_cfg,1,1.517994949468108
758,imle/1_fake/00104969.png,imle,1,1.513730595225485
759,stylegan/bedroom/1_fake/076218.png,stylegan,1,1.5127252659761403
760,gaugan/1_fake/000000194471.png,gaugan,1,1.512235925514858
761,stargan/1_fake/1464.png,stargan,1,1.511621901733041
762,imle/1_fake/00103898.png,imle,1,1.510477211331797
763,imle/1_fake/00106044.png,imle,1,1.510433920646174
764,biggan/1_fake/00399579.png,biggan,1,1.5100883260211784
765,crn/1_fake/100175_output.png,crn,1,1.509867635732225
766,imle/1_fake/00102316.png,imle,1,1.5089310170830474
767,stargan/1_fake/0188.png,stargan,1,1.5050845562877777
768,crn/1_fake/100992_output.png,crn,1,1.5049466532634883
769,dalle/1_fake/eqtzpzsbnp.png,dalle,1,1.50248650632048
770,imle/1_fake/00102392.png,imle,1,1.5017445707207138
771,imle/1_fake/00104190.png,imle,1,1.499583162265238
772,imle/1_fake/00106291.png,imle,1,1.4982748641891137
773,biggan/1_fake/00074810.png,biggan,1,1.4982000254866743
774,stylegan2/church/1_fake/000694.png,stylegan2,1,1.4970818739969047
775,imle/1_fake/00104178.png,imle,1,1.4969712508849522
776,crn/1_fake/102049_output.png,crn,1,1.4961389593312135
777,crn/1_fake/100444_output.png,crn,1,1.4940062385462909
778,imle/1_fake/00103472.png,imle,1,1.492301515017284
779,crn/1_fake/101117_output.png,crn,1,1.491974235313399
780,stargan/1_fake/1412.png,stargan,1,1.4915012854478291
781,stylegan2/cat/1_fake/000751.png,stylegan2,1,1.491430706642536
782,stylegan2/cat/1_fake/001116.png,stylegan2,1,1.4912598635385343
783,ldm_200/1_fake/vcsznknzhw.png,ldm_200,1,1.4869764086963333
784,gaugan/1_fake/000000476119.png,gaugan,1,1.485969694861819
785,imle/1_fake/00106018.png,imle,1,1.4850746968961386
786,progan/bird/1_fake/00834.png,progan,1,1.484741947261874
787,imle/1_fake/00103786.png,imle,1,1.4837827834917436
788,gaugan/1_fake/000000153568.png,gaugan,1,1.4831473845958232
789,cyclegan/summer/1_fake/2011-09-23 19:18:00_fake.png,cyclegan,1,1.4819186000605875
790,stargan/1_fake/0195.png,stargan,1,1.4801807726853689
791,dalle/1_fake/dbifuulczh.png,dalle,1,1.479544408739268
792,imle/1_fake/00102416.png,imle,1,1.4789503013901948
793,stylegan/bedroom/1_fake/009803.png,stylegan,1,1.4783720434778498
794,imle/1_fake/00100686.png,imle,1,1.4767381663266783
795,stylegan2/horse/1_fake/001973.png,stylegan2,1,1.4723054858303612
796,stylegan/bedroom/1_fake/083624.png,stylegan,1,1.4721583404609242
797,gaugan/1_fake/000000409211.png,gaugan,1,1.472091042263281
798,stylegan2/horse/1_fake/000566.png,stylegan2,1,1.471813293483844
799,crn/1_fake/106306_output.png,crn,1,1.4699123180819265
800,imle/1_fake/00104701.png,imle,1,1.467654370500698
801,progan/sofa/1_fake/09253.png,progan,1,1.4669907400577518
802,crn/1_fake/102613_output.png,crn,1,1.4652229274861923
803,imle/1_fake/00101271.png,imle,1,1.4638852806247598
804,progan/boat/1_fake/09346.png,progan,1,1.463804188343419
805,stargan/1_fake/1341.png,stargan,1,1.463761395247437
806,imle/1_fake/00103145.png,imle,1,1.4636591548274749
807,imle/1_fake/00100394.png,imle,1,1.4636254350528426
808,gaugan/1_fake/000000574315.png,gaugan,1,1.463132193800767
809,dalle/1_fake/rhwouyajcq.png,dalle,1,1.46215085297493
810,progan/boat/1_fake/07216.png,progan,1,1.461358222605556
811,gaugan/1_fake/000000366611.png,gaugan,1,1.4612460301617962
812,stylegan/cat/1_fake/071838.png,stylegan,1,1.4506245396810922
813,ldm_200/1_fake/sbuowwvzjw.png,ldm_200,1,1.4482214679511178
814,imle/1_fake/00103059.png,imle,1,1.447806649376286
815,ldm_200/1_fake/wjvuvyodzv.png,ldm_200,1,1.4455551659272654
816,stargan/1_fake/1443.png,stargan,1,1.4448230220859035
817,biggan/1_fake/00434444.png,biggan,1,1.4426340984605266
818,stargan/1_fake/0701.png,stargan,1,1.4384841719372117
819,imle/1_fake/00101993.png,imle,1,1.4371751099315988
820,crn/1_fake/102762_output.png,crn,1,1.436275273901713
821,imle/1_fake/00105612.png,imle,1,1.4359655171178396
822,crn/1_fake/100669_output.png,crn,1,1.4347525502225411
823,crn/1_fake/102954_output.png,crn,1,1.434390848244659
824,imle/1_fake/00105208.png,imle,1,1.433743420718558
825,crn/1_fake/105947_output.png,crn,1,1.4334341533282269
826,imle/1_fake/00105178.png,imle,1,1.4325850041416106
827,crn/1_fake/101242_output.png,crn,1,1.4295328191685357
828,imle/1_fake/00106040.png,imle,1,1.4265812969324068
829,gaugan/1_fake/000000087875.png,gaugan,1,1.4262385230490673
830,imle/1_fake/00101546.png,imle,1,1.425726542278
831,dalle/1_fake/lxlphyyeaw.png,dalle,1,1.4254200629148266
832,stargan/1_fake/1403.png,stargan,1,1.4249210359845192
833,ldm_100/1_fake/mrdnzxhmlr.png,ldm_100,1,1.4242575280042462
834,crn/1_fake/100034_output.png,crn,1,1.4235631481978146
835,imle/1_fake/00101705.png,imle,1,1.4215119755859726
836,stylegan/cat/1_fake/073094.png,stylegan,1,1.4201957284520077
837,imle/1_fake/00105831.png,imle,1,1.4201210543607123
838,crn/1_fake/104808_output.png,crn,1,1.4193964019211576
839,crn/1_fake/102033_output.png,crn,1,1.4184124870718022
840,crn/1_fake/102922_output.png,crn,1,1.4163227077866858
841,imle/1_fake/00100634.png,imle,1,1.4158720076970597
842,crn/1_fake/103919_output.png,crn,1,1.4156936144906882
843,imle/1_fake/00106326.png,imle,1,1.4156323833446651
844,imle/1_fake/00103541.png,imle,1,1.4154815670916456
845,imle/1_fake/00104091.png,imle,1,1.4139077782711775
846,stargan/1_fake/1180.png,stargan,1,1.4138033006386503
847,imle/1_fake/00102570.png,imle,1,1.4135868047826343
848,gaugan/1_fake/000000570756.png,gaugan,1,1.4134552452113778
849,imle/1_fake/00104765.png,imle,1,1.413187630137332
850,crn/1_fake/104234_output.png,crn,1,1.4129673307216062
851,imle/1_fake/00105644.png,imle,1,1.4114460226313668
852,imle/1_fake/00103709.png,imle,1,1.411206247122943
853,stylegan2/cat/1_fake/001474.png,stylegan2,1,1.4105920556309126
854,crn/1_fake/102760_output.png,crn,1,1.4095381768198465
855,biggan/1_fake/00380721.png,biggan,1,1.4088911201754135
856,crn/1_fake/100281_output.png,crn,1,1.4082269297604444
857,crn/1_fake/105146_output.png,crn,1,1.4065302972399187
858,imle/1_fake/00104548.png,imle,1,1.405697220539708
859,biggan/1_fake/00523552.png,biggan,1,1.4048843375795363
860,stargan/1_fake/1709.png,stargan,1,1.4037255957839978
861,stargan/1_fake/1712.png,stargan,1,1.403637809480142
862,gaugan/1_fake/000000364297.png,gaugan,1,1.4014309825569051
863,stylegan2/cat/1_fake/001664.png,stylegan2,1,1.401012695113241
864,stargan/1_fake/0825.png,stargan,1,1.400041745111374
865,imle/1_fake/00106003.png,imle,1,1.399989054655188
866,stargan/1_fake/1852.png,stargan,1,1.3985735000077657
867,whichfaceisreal/1_fake/image-2019-02-17_005546.jpeg,whichfaceisreal,1,1.3983517290530705
868,imle/1_fake/00102699.png,imle,1,1.3947029551072714
869,crn/1_fake/100589_output.png,crn,1,1.3943510215316344
870,crn/1_fake/105614_output.png,crn,1,1.3939636866518197
871,crn/1_fake/104974_output.png,crn,1,1.3924964509774922
872,stargan/1_fake/1439.png,stargan,1,1.3908129386534909
873,glide_100_10/1_fake/vipmyyceny.png,glide_100_10,1,1.3902107472832623
874,crn/1_fake/100258_output.png,crn,1,1.388519685106799
875,ldm_200_cfg/1_fake/izuqfuuvtc.png,ldm_200_cfg,1,1.3883936943911954
876,ldm_200/1_fake/ceyagwkqcf.png,ldm_200,1,1.3852439599292374
877,stargan/1_fake/0165.png,stargan,1,1.3846287078561743
878,crn/1_fake/103314_output.png,crn,1,1.3843972738963313
879,stylegan/car/1_fake/036116.png,stylegan,1,1.3836854846206972
880,stylegan2/cat/1_fake/000244.png,stylegan2,1,1.38340413763167
881,glide_50_27/1_fake/surgjkswmj.png,glide_50_27,1,1.3824299245980165
882,stargan/1_fake/1481.png,stargan,1,1.381831186655182
883,stylegan/car/1_fake/010721.png,stylegan,1,1.3792416642616463
884,crn/1_fake/105162_output.png,crn,1,1.3768572040305584
885,stylegan/car/1_fake/061206.png,stylegan,1,1.3765944331571591
886,imle/1_fake/00100958.png,imle,1,1.3747724002927255
887,crn/1_fake/100520_output.png,crn,1,1.374477209505201
888,crn/1_fake/103691_output.png,crn,1,1.3743539389269943
889,crn/1_fake/102804_output.png,crn,1,1.373856387957836
890,whichfaceisreal/1_fake/image-2019-02-17_021131.jpeg,whichfaceisreal,1,1.3737468224552596
891,stylegan2/cat/1_fake/000677.png,stylegan2,1,1.3727687621515148
892,crn/1_fake/102692_output.png,crn,1,1.3722818049991208
893,crn/1_fake/104326_output.png,crn,1,1.3722757216049466
894,stylegan/car/1_fake/053008.png,stylegan,1,1.3709381825251752
895,stylegan/car/1_fake/014697.png,stylegan,1,1.3650985019874045
896,stylegan/bedroom/1_fake/084235.png,stylegan,1,1.3650212000985205
897,crn/1_fake/105554_output.png,crn,1,1.3648973662287849
898,stylegan/car/1_fake/076573.png,stylegan,1,1.363748151835568
899,crn/1_fake/100006_output.png,crn,1,1.3617117604431177
900,crn/1_fake/101764_output.png,crn,1,1.3605708598154074
901,ldm_100/1_fake/ajdylzvnwn.png,ldm_100,1,1.3560216552321784
902,stargan/1_fake/1399.png,stargan,1,1.3559957895442891
903,ldm_200/1_fake/kgmqyotoqo.png,ldm_200,1,1.355392854849172
904,stylegan/cat/1_fake/099485.png,stylegan,1,1.3522993709725446
905,cyclegan/winter/1_fake/2014-08-30 17:14:40_fake.png,cyclegan,1,1.3515595791617565
906,imle/1_fake/00100429.png,imle,1,1.3489686026262189
907,stargan/1_fake/0911.png,stargan,1,1.348553132802003
908,stargan/1_fake/0260.png,stargan,1,1.3483482963176572
909,stylegan2/cat/1_fake/000595.png,stylegan2,1,1.3480172432368405
910,imle/1_fake/00100294.png,imle,1,1.3463295897121297
911,imle/1_fake/00103201.png,imle,1,1.3452944929341994
912,crn/1_fake/100718_output.png,crn,1,1.344898998748107
913,whichfaceisreal/1_fake/image-2019-02-17_030153.jpeg,whichfaceisreal,1,1.3426592726583206
914,cyclegan/winter/1_fake/2016-07-18 17:05:40_fake.png,cyclegan,1,1.3422075472805446
915,stargan/1_fake/1539.png,stargan,1,1.3417778540217264
916,imle/1_fake/00105221.png,imle,1,1.3405194711082098
917,crn/1_fake/103877_output.png,crn,1,1.340388469785001
918,stylegan/cat/1_fake/072893.png,stylegan,1,1.3397425072200264
919,stylegan2/horse/1_fake/001447.png,stylegan2,1,1.3353588936697611
920,imle/1_fake/00103080.png,imle,1,1.334669437790054
921,cyclegan/winter/1_fake/2011-06-09 12:02:20_fake.png,cyclegan,1,1.3320841457042245
922,crn/1_fake/101060_output.png,crn,1,1.3305123981196385
923,crn/1_fake/105757_output.png,crn,1,1.3268438042559452
924,imle/1_fake/00104205.png,imle,1,1.3264170636740862
925,ldm_200/1_fake/ybbbdeihcf.png,ldm_200,1,1.3252167075542798
926,crn/1_fake/101349_output.png,crn,1,1.323294883253511
927,dalle/1_fake/fdklbxclqv.png,dalle,1,1.3227329371054053
928,crn/1_fake/101616_output.png,crn,1,1.320936209688676
929,stargan/1_fake/0764.png,stargan,1,1.3202083317622004
930,stargan/1_fake/0885.png,stargan,1,1.3184981564440066
931,cyclegan/orange/1_fake/n07740461_780_fake.png,cyclegan,1,1.3178091208859883
932,stylegan2/cat/1_fake/000948.png,stylegan2,1,1.3167183877253703
933,ldm_100/1_fake/qaafihkbbk.png,ldm_100,1,1.3160479738131503
934,glide_50_27/1_fake/lqrkxsvuvt.png,glide_50_27,1,1.314765431442133
935,imle/1_fake/00102135.png,imle,1,1.3138524202404454
936,imle/1_fake/00102869.png,imle,1,1.3124844538577545
937,imle/1_fake/00102498.png,imle,1,1.3110237535876368
938,stylegan/car/1_fake/038209.png,stylegan,1,1.3106419460843814
939,imle/1_fake/00104079.png,imle,1,1.3100091933360716
940,crn/1_fake/100353_output.png,crn,1,1.307800542339494
941,stylegan2/horse/1_fake/000940.png,stylegan2,1,1.306010309455781
942,crn/1_fake/102997_output.png,crn,1,1.3012623444253235
943,gaugan/1_fake/000000224337.png,gaugan,1,1.3004301117991297
944,crn/1_fake/100500_output.png,crn,1,1.3001049966073874
945,imle/1_fake/00103652.png,imle,1,1.299884710844681
946,glide_100_27/1_fake/hlwefvuprq.png,glide_100_27,1,1.296798870629328
947,ldm_100/1_fake/paozbcurkw.png,ldm_100,1,1.296779785888442
948,ldm_100/1_fake/sneggiimdk.png,ldm_100,1,1.2965432912476622
949,imle/1_fake/00100132.png,imle,1,1.2952951719549954
950,stylegan/car/1_fake/005664.png,stylegan,1,1.2951631489503188
951,stylegan2/horse/1_fake/000291.png,stylegan2,1,1.294386979303772
952,imle/1_fake/00101780.png,imle,1,1.2915072838479018
953,crn/1_fake/103534_output.png,crn,1,1.2910678873764545
954,stargan/1_fake/1518.png,stargan,1,1.2892013065145356
955,stargan/1_fake/0656.png,stargan,1,1.2865970977384442
956,ldm_100/1_fake/msujwlrujo.png,ldm_100,1,1.2863187398589615
957,ldm_100/1_fake/xoxubdjnhe.png,ldm_100,1,1.2836131006443452
958,crn/1_fake/102307_output.png,crn,1,1.2817616127840894
959,stargan/1_fake/1935.png,stargan,1,1.2788584913271257
960,stylegan/car/1_fake/058728.png,stylegan,1,1.2775848526495737
961,glide_100_10/1_fake/tibxcunvom.png,glide_100_10,1,1.2761450015342577
962,stylegan/car/1_fake/045071.png,stylegan,1,1.2728011203640364
963,progan/tvmonitor/1_fake/16841.png,progan,1,1.2724965928495215
964,crn/1_fake/103355_output.png,crn,1,1.2705253268879613
965,imle/1_fake/00100659.png,imle,1,1.269546073226529
966,stylegan/cat/1_fake/095132.png,stylegan,1,1.2690751997225544
967,ldm_100/1_fake/wmgazqjjux.png,ldm_100,1,1.2689290568197054
968,stylegan2/horse/1_fake/000435.png,stylegan2,1,1.2673437028515664
969,stylegan/car/1_fake/088487.png,stylegan,1,1.2669882005915225
970,imle/1_fake/00101315.png,imle,1,1.266975127760274
971,ldm_100/1_fake/yytnnkmkun.png,ldm_100,1,1.2668362925925944
972,crn/1_fake/105061_output.png,crn,1,1.2665951773020208
973,whichfaceisreal/1_fake/image-2019-02-17_022801.jpeg,whichfaceisreal,1,1.2665338860923443
974,imle/1_fake/00101303.png,imle,1,1.2661456103353204
975,imle/1_fake/00104989.png,imle,1,1.265142123662081
976,stargan/1_fake/1809.png,stargan,1,1.2650325571221284
977,crn/1_fake/101454_output.png,crn,1,1.2603073014298527
978,stylegan/cat/1_fake/081760.png,stylegan,1,1.2601090942127735
979,imle/1_fake/00104054.png,imle,1,1.259698148220052
980,imle/1_fake/00106002.png,imle,1,1.2591941971293763
981,stylegan/bedroom/1_fake/099762.png,stylegan,1,1.255946286384828
982,glide_100_27/1_fake/mgeezotzdw.png,glide_100_27,1,1.2547820499762907
983,imle/1_fake/00103479.png,imle,1,1.2519760894059333
984,stargan/1_fake/0594.png,stargan,1,1.2504485132114893
985,imle/1_fake/00101306.png,imle,1,1.2480299015952363
986,cyclegan/apple/1_fake/n07749192_6811_fake.png,cyclegan,1,1.2453229173907128
987,imle/1_fake/00106046.png,imle,1,1.244108450219807
988,crn/1_fake/105187_output.png,crn,1,1.2440504104947885
989,crn/1_fake/101593_output.png,crn,1,1.2437098167097975
990,imle/1_fake/00100332.png,imle,1,1.2428966888399713
991,stylegan2/car/1_fake/001203.png,stylegan2,1,1.2402511247831385
992,crn/1_fake/103491_output.png,crn,1,1.2397006495074534
993,ldm_100/1_fake/ybpiflwjwj.png,ldm_100,1,1.2395904609826314
994,crn/1_fake/100458_output.png,crn,1,1.2395795651249124
995,imle/1_fake/00102537.png,imle,1,1.239055717725848
996,crn/1_fake/103854_output.png,crn,1,1.2377724978654645
997,stylegan/car/1_fake/044689.png,stylegan,1,1.2371446395202157
998,crn/1_fake/100901_output.png,crn,1,1.23608904936973
999,imle/1_fake/00105176.png,imle,1,1.2355004426852565
1000,crn/1_fake/102594_output.png,crn,1,1.2347759831215352
1001,deepfake/1_fake/418_507_0251.png,deepfake,1,1.232113156703192
1002,stylegan/cat/1_fake/089124.png,stylegan,1,1.2306850902064983
1003,imle/1_fake/00102066.png,imle,1,1.2268862258085838
1004,stylegan2/horse/1_fake/000863.png,stylegan2,1,1.2263465518716978
1005,crn/1_fake/102288_output.png,crn,1,1.2227593110196258
1006,stylegan2/horse/1_fake/001867.png,stylegan2,1,1.2223791712602958
1007,stargan/1_fake/0256.png,stargan,1,1.2204715424164057
1008,imle/1_fake/00105384.png,imle,1,1.2196062716139977
1009,stargan/1_fake/0804.png,stargan,1,1.2179952510643832
1010,ldm_200_cfg/1_fake/bicflvshvw.png,ldm_200_cfg,1,1.2170184433219418
1011,whichfaceisreal/1_fake/image-2019-02-17_021351.jpeg,whichfaceisreal,1,1.216829686205421
1012,imle/1_fake/00103623.png,imle,1,1.2156628415746114
1013,crn/1_fake/102631_output.png,crn,1,1.2128410609716525
1014,crn/1_fake/105729_output.png,crn,1,1.2126288006502646
1015,crn/1_fake/100463_output.png,crn,1,1.2112756246431131
1016,stargan/1_fake/1948.png,stargan,1,1.2108472289622738
1017,imle/1_fake/00104710.png,imle,1,1.2090028067952967
1018,stylegan/cat/1_fake/085333.png,stylegan,1,1.2081504625473536
1019,stargan/1_fake/0463.png,stargan,1,1.2072117939530953
1020,stylegan2/horse/1_fake/001888.png,stylegan2,1,1.206739830638576
1021,progan/bicycle/1_fake/03634.png,progan,1,1.2060667505090477
1022,stylegan2/cat/1_fake/000080.png,stylegan2,1,1.2026951316843022
1023,stylegan2/cat/1_fake/001694.png,stylegan2,1,1.2019012113411858
1024,crn/1_fake/105123_output.png,crn,1,1.2010035671264288
1025,imle/1_fake/00104110.png,imle,1,1.199449888258605
1026,crn/1_fake/104770_output.png,crn,1,1.1969821852343236
1027,glide_50_27/1_fake/ypvdkreobg.png,glide_50_27,1,1.1966573427567728
1028,stylegan2/horse/1_fake/000604.png,stylegan2,1,1.196045358858712
1029,crn/1_fake/102671_output.png,crn,1,1.1941733256033906
1030,crn/1_fake/106301_output.png,crn,1,1.1934534360637468
1031,crn/1_fake/105137_output.png,crn,1,1.192780453364813
1032,imle/1_fake/00105765.png,imle,1,1.1925265687109723
1033,stylegan/car/1_fake/050505.png,stylegan,1,1.1915408690605866
1034,imle/1_fake/00105546.png,imle,1,1.1886000982667106
1035,crn/1_fake/100219_output.png,crn,1,1.1883185084353711
1036,whichfaceisreal/1_fake/image-2019-02-17_021307.jpeg,whichfaceisreal,1,1.188270970859694
1037,crn/1_fake/103088_output.png,crn,1,1.1879798946908642
1038,stargan/1_fake/0000.png,stargan,1,1.1850287528879382
1039,imle/1_fake/00105668.png,imle,1,1.184220554925669
1040,imle/1_fake/00100789.png,imle,1,1.1837071750730543
1041,progan/car/1_fake/16996.png,progan,1,1.1830896577768089
1042,imle/1_fake/00104907.png,imle,1,1.182269142891841
1043,crn/1_fake/103480_output.png,crn,1,1.1821171695109425
1044,crn/1_fake/100453_output.png,crn,1,1.179982515536859
1045,imle/1_fake/00103168.png,imle,1,1.179461343520381
1046,cyclegan/orange/1_fake/n07740461_2500_fake.png,cyclegan,1,1.177992033866886
1047,imle/1_fake/00104613.png,imle,1,1.1767774740181234
1048,imle/1_fake/00102096.png,imle,1,1.175240265112279
1049,crn/1_fake/103162_output.png,crn,1,1.1749560920515156
1050,stylegan2/cat/1_fake/000516.png,stylegan2,1,1.1722919313663305
1051,crn/1_fake/100763_output.png,crn,1,1.1713910292876752
1052,crn/1_fake/105105_output.png,crn,1,1.1688415414450528
1053,crn/1_fake/102583_output.png,crn,1,1.168342003540417
1054,cyclegan/zebra/1_fake/n02381460_5090_fake.png,cyclegan,1,1.1616001103279898
1055,crn/1_fake/104975_output.png,crn,1,1.1615773176848487
1056,crn/1_fake/101102_output.png,crn,1,1.157834121149271
1057,deepfake/1_fake/479_706_0339.png,deepfake,1,1.156459189522739
1058,biggan/1_fake/00027239.png,biggan,1,1.1513074890883646
1059,stylegan/bedroom/1_fake/088558.png,stylegan,1,1.1504954817596185
1060,imle/1_fake/00103727.png,imle,1,1.1493756420036725
1061,crn/1_fake/101267_output.png,crn,1,1.149081645843513
1062,crn/1_fake/105361_output.png,crn,1,1.1486672039226116
1063,ldm_200/1_fake/xqyjzhnfqu.png,ldm_200,1,1.1466640083642692
1064,crn/1_fake/104149_output.png,crn,1,1.146229358567969
1065,crn/1_fake/101697_output.png,crn,1,1.1454329184061425
1066,crn/1_fake/101511_output.png,crn,1,1.144323214433624
1067,progan/sofa/1_fake/01602.png,progan,1,1.1441421250797217
1068,crn/1_fake/102287_output.png,crn,1,1.141764990730767
1069,imle/1_fake/00105684.png,imle,1,1.138579856566639
1070,crn/1_fake/102255_output.png,crn,1,1.1374568407839911
1071,crn/1_fake/104332_output.png,crn,1,1.1353896849552747
1072,stylegan/car/1_fake/010576.png,stylegan,1,1.1323451144695122
1073,crn/1_fake/100432_output.png,crn,1,1.1321307671921428
1074,crn/1_fake/104494_output.png,crn,1,1.1313278330863237
1075,whichfaceisreal/1_fake/image-2019-02-17_022030.jpeg,whichfaceisreal,1,1.1309692553946833
1076,crn/1_fake/102142_output.png,crn,1,1.1306316695493692
1077,crn/1_fake/101545_output.png,crn,1,1.1282876653241216
1078,progan/cat/1_fake/07156.png,progan,1,1.127969094414841
1079,stylegan/car/1_fake/071486.png,stylegan,1,1.127447128546781
1080,crn/1_fake/102625_output.png,crn,1,1.1247116255145333
1081,imle/1_fake/00104994.png,imle,1,1.12419335942127
1082,imle/1_fake/00104530.png,imle,1,1.1230936932509357
1083,ldm_200/1_fake/myjibkfcjw.png,ldm_200,1,1.1225525631619833
1084,crn/1_fake/105864_output.png,crn,1,1.1223382830690702
1085,ldm_100/1_fake/gtidkpfxcc.png,ldm_100,1,1.121182300054939
1086,stargan/1_fake/0777.png,stargan,1,1.1194424764527535
1087,glide_50_27/1_fake/mlxvdfndsh.png,glide_50_27,1,1.1182618207434305
1088,crn/1_fake/101153_output.png,crn,1,1.1173395747986743
1089,crn/1_fake/101232_output.png,crn,1,1.1165781115757798
1090,crn/1_fake/102714_output.png,crn,1,1.1149517699355456
1091,stylegan2/cat/1_fake/000239.png,stylegan2,1,1.1128118297459828
1092,cyclegan/winter/1_fake/2013-07-11 11:43:11_fake.png,cyclegan,1,1.1108359781159538
1093,dalle/1_fake/awjhtixyqd.png,dalle,1,1.1099137856540595
1094,imle/1_fake/00101384.png,imle,1,1.1054039007389895
1095,imle/1_fake/00104947.png,imle,1,1.1017234870675852
1096,ldm_100/1_fake/vpruwhsipu.png,ldm_100,1,1.1015430295341289
1097,imle/1_fake/00104537.png,imle,1,1.1014892777398375
1098,crn/1_fake/101433_output.png,crn,1,1.0998090107027825
1099,stylegan2/horse/1_fake/000839.png,stylegan2,1,1.0996697487706255
1100,ldm_200/1_fake/xxxlutdoia.png,ldm_200,1,1.099660505410767
1101,dalle/1_fake/qwawgjhkcz.png,dalle,1,1.0988909035895047
1102,crn/1_fake/103326_output.png,crn,1,1.0988128769707906
1103,crn/1_fake/104754_output.png,crn,1,1.096861396040678
1104,stylegan2/horse/1_fake/001182.png,stylegan2,1,1.0962075024950928
1105,ldm_200/1_fake/mizxozzqsb.png,ldm_200,1,1.0958507645819555
1106,crn/1_fake/106101_output.png,crn,1,1.0934870363851896
1107,stylegan2/horse/1_fake/001800.png,stylegan2,1,1.092203504653713
1108,glide_100_27/1_fake/kxyebvmqsl.png,glide_100_27,1,1.0913578023911925
1109,crn/1_fake/102453_output.png,crn,1,1.089142629440956
1110,stylegan2/church/1_fake/000677.png,stylegan2,1,1.0890861440478798
1111,crn/1_fake/101748_output.png,crn,1,1.0861120359482774
1112,crn/1_fake/100383_output.png,crn,1,1.084025567528736
1113,biggan/1_fake/00454657.png,biggan,1,1.0817419570339797
1114,stylegan2/car/1_fake/000111.png,stylegan2,1,1.080794621399865
1115,progan/motorbike/1_fake/13472.png,progan,1,1.0804192751093469
1116,glide_50_27/1_fake/irrlegedjp.png,glide_50_27,1,1.080063296194524
1117,crn/1_fake/101255_output.png,crn,1,1.0792221184763533
1118,crn/1_fake/102093_output.png,crn,1,1.079192397250163
1119,crn/1_fake/104904_output.png,crn,1,1.0781255222902175
1120,crn/1_fake/103594_output.png,crn,1,1.0721958698244216
1121,stargan/1_fake/1995.png,stargan,1,1.0719204012530328
1122,stargan/1_fake/1682.png,stargan,1,1.0713676727458372
1123,crn/1_fake/104199_output.png,crn,1,1.0712816158081548
1124,crn/1_fake/100955_output.png,crn,1,1.0689734327191522
1125,crn/1_fake/100694_output.png,crn,1,1.0678439615247732
1126,imle/1_fake/00100086.png,imle,1,1.067826112571214
1127,stargan/1_fake/0299.png,stargan,1,1.066931547995122
1128,ldm_200/1_fake/sinwhncecv.png,ldm_200,1,1.0664935246843927
1129,imle/1_fake/00101199.png,imle,1,1.065456527273618
1130,crn/1_fake/106378_output.png,crn,1,1.0647625136988037
1131,imle/1_fake/00103090.png,imle,1,1.0646880688227616
1132,imle/1_fake/00103079.png,imle,1,1.0640446028652728
1133,crn/1_fake/103344_output.png,crn,1,1.063199302691308
1134,crn/1_fake/101970_output.png,crn,1,1.062930887731297
